,0,SG_MPN_RS03590,SG_MPN_RS00295,SG_MPN_RS00580,4,5,SG_MPN_RS03665,SG_MPN_RS00765,8,SG_MPN_RS02405,SG_MPN_RS03490,GntR,SG_MPN_RS00635,13,14,SG_MPN_RS02090,16,WhiA,SG_MPN_RS02795,SG_MPN_RS01660,20,SG_MPN_RS02665,SG_MPN_RS00585,SG_MPN_RS00300,24,25,SG_MPN_RS00470,SG_MPN_RS03555,SG_MPN_RS02230,29,30,SG_MPN_RS03305,SG_MPN_RS01630,HrcA,34,35,36,37,SG_MPN_RS00480,39,SG_MPN_RS01555,SG_MPN_RS03265,42,43,44,SG_MPN_RS01955,CorB,SG_MPN_RS00760,SG_MPN_RS00520,49,SG_MPN_RS00465,SG_MPN_RS00650,YlxM,53,SG_MPN_RS02910,55,56,57,58,SG_MPN_RS00485
MPN_RS02090,-0.0069398623,0.008044342500000001,-0.0051559686000000006,-0.0005984021,-6.69655e-05,-0.0017133082,0.0148046934,0.013036600300000001,0.0109711409,-0.0121884919,-0.0005404602,-0.0129486954,0.0001536181,0.0007629815,-0.007446419300000001,0.8755087961,-0.0419675584,-0.011463918600000001,0.0025730931000000003,0.0243949499,-0.00220639,0.0005129398000000001,0.001833179,0.0072949903,-0.0169155304,-0.024284761800000002,0.0026608858000000003,-0.0020283298,-0.0040321696,0.0149352327,-0.0033402829000000003,0.0011641924,0.0301500331,0.026271242900000002,-0.0007252804,-0.0080996006,-0.0149941971,-0.0061693088,-0.0154600128,-0.0045402626,-0.0053239652,-0.0066412841,0.0231363241,-0.0040815668,0.0187969133,-0.0092081209,0.0111289969,0.0087154543,-0.011601106,-0.0235137614,-0.009915464,0.0168751478,-0.006482152200000001,0.0364428508,-0.008999429,0.009294914500000001,-0.0067999015,-0.00019776760000000002,0.0036715641,-0.0238205343
MPN_RS02095,0.0019554673,0.0115745233,-0.0058465491,0.0558605998,0.0065889398000000005,0.0337280385,-0.007102766900000001,-0.0015584849,-0.058263630600000005,-0.021000115,-0.0033539402,0.0094309441,-0.022307501,-0.0190937451,0.0019028292,-0.037461118200000004,-0.0578973936,0.0156804775,-0.0010985279,0.0057146092,-0.0102164934,-0.0236700567,-0.0111067757,0.003278544,0.0139508089,0.026780330300000002,-0.010376186400000001,-0.007480568900000001,-0.0215524066,-0.0540463953,0.0159852256,0.0190464705,0.0069489341,-0.0177589091,0.006463991200000001,-0.0382580976,0.0010461593,-0.0046455723,-0.0030413846,-0.0050738651,0.0054124191,0.0175265049,-0.0227415403,-0.010497342100000001,0.0281703786,0.0116714048,-0.038731819,0.0284786082,0.0768114532,0.06929094200000001,0.00219039,-0.0047821121,0.022918995100000002,0.0385708735,-0.014826540400000001,0.0131096775,0.0036988187000000002,-0.0319586339,-0.0016565022,-0.0115598452
MPN_RS02105,-0.0286229853,-0.0633351281,0.00123995,-0.0367898758,-0.0022647267,-0.0062269707,-0.0480839679,0.2029624931,-0.0410773175,-0.0494093554,0.019662700800000002,-0.033105005800000004,-0.0194963042,-0.0065176527,-0.0070872583000000005,0.004071207800000001,-0.0077486282000000005,-0.0372952899,0.0177891622,-0.015063617000000001,-0.0113823862,0.0175007469,-0.029658063000000002,-0.0051746867,0.0364541417,0.0039855268,-0.0084868003,-0.0270489405,-0.0315299401,0.0109992412,0.0001410928,-0.0089292795,0.014332001700000001,-0.0011081160000000001,0.0115915422,0.0056646285,-0.0335170681,-0.0036396572,0.0136350004,0.0124216857,-0.0008892247,0.0214110348,0.010357963100000001,0.0016284286000000001,0.014575052600000001,0.0675923177,0.0353565141,1.64565e-05,-0.0004810347,-0.0570768397,0.0072446189,-0.0240956049,0.0016154016,0.0196844517,0.0048151566,-0.0337820348,-0.0040107765,0.0198523618,-0.0224049423,0.043244768100000004
MPN_RS02110,-0.0557157017,-0.00143008,-0.0010628912000000001,0.005997410900000001,-0.022403274900000002,0.0251490921,0.012217946200000001,0.06993738170000001,-0.0099028976,0.0172648988,-0.028549879400000002,-0.0481261637,0.0011668050000000001,0.0469336792,0.0233816255,-0.0015502802,0.0342013439,0.0176258149,0.008885974100000001,0.0225805162,0.0011644566000000001,-0.0052865556,0.00011844580000000001,0.0047665203,0.0080892346,0.0005978356,0.0129819428,0.0022443288,-0.0235243287,0.016075335,0.0136009432,-0.0023769195,-0.0296252218,-0.00161071,-0.0108539097,0.0080786235,0.0053745797,-0.0175097473,0.0080124244,-0.0508019922,-0.013205915,-0.028181247200000002,0.027661577200000002,0.0060146615,-0.011014695000000001,-0.0016754906,0.016520678400000002,-0.0098140043,-0.0133436483,-0.0053267574,0.0034118798000000003,-0.005856745500000001,-0.014301812700000001,-0.0070973939,-0.0819836552,-0.0191226668,-0.0383691761,0.0041491477,-0.0012229662,-0.0060341236
MPN_RS02115,0.0060787212000000005,-0.0110080019,-0.002351174,0.0101594541,0.0071068794,0.0265284863,-0.0064104403,0.0067774243,-0.0165483807,-0.0126221293,0.0424157853,0.0024897463000000002,-0.017621422600000002,0.0969191437,-0.0055574215000000005,0.0032650583,0.0108078281,-0.0296126512,-0.0187330118,-0.008126389500000001,0.028471992,0.011056949600000001,-0.0007008673,0.0073412768,0.0033954492,-0.0344659498,-0.0013866211,0.0019228404,-0.023317528,0.023863647800000002,0.0346254978,0.0028902719,-0.0244391612,0.042215632100000004,-0.038464109100000005,0.0360704956,0.0029846624,0.063009113,-0.0101700691,0.0020807223000000002,0.0038249286,-0.0213919677,0.0276297918,-0.010136444500000001,0.0095443701,-0.0002139357,0.0175593369,-0.038428774000000006,0.0085320658,-0.0145685369,0.0016355931,-0.0169893155,0.0119435984,-0.0106286527,0.1226552936,-0.0030997661,0.0105082241,-0.0100212824,0.011665538900000001,-0.0424015888
MPN_RS02130,0.0157643592,0.0023691318000000003,0.0008097935,0.0071718427,0.0034568262,0.0217371806,-0.0274765992,0.0150046315,0.0138735835,-0.010951635000000001,-0.0417762247,0.0029547318,-0.0061731111,0.0345283794,-0.014224064500000001,-0.0022809897,0.0151607702,-0.025337944100000002,-0.0042890121000000005,-0.027345685800000002,0.0103596417,-0.008035819000000001,-0.0055727385,-0.0050833721000000005,-0.0209530673,0.013720541900000001,-0.0094390943,0.0198798237,-0.009272414500000001,-0.0129000934,0.0043750884,-0.0002613462,0.0061242457,-0.0118199063,0.013993431300000001,-0.0248580005,-0.016174732,-0.00038580820000000003,-0.0093757523,-0.006652496000000001,-0.0065779078,0.0084901413,-0.0414231323,-0.0189984139,-0.0104981158,0.0377442681,-0.0380720333,-0.0304424786,0.0181606305,0.0217038059,-0.0018432246,-0.0066270872,-0.0041563007,0.0261051042,-0.0103618917,-0.0099288347,-0.0065526009,-0.0092712255,-0.0283134953,0.0006010302
MPN_RS02135,0.0188715889,0.015170996300000001,0.0075689673,-0.0107456567,-0.013490662700000001,-0.0101514342,-0.0118903419,0.0120193751,0.0031301464,0.015641782400000002,-0.0374532641,-0.0516707329,0.00042135020000000004,0.027036922300000002,-0.0027431452000000003,-0.0032920602,0.0011590329,-0.019107526700000002,-0.0045066103,0.0023327315,-0.0023326146,-7.37685e-05,0.0091095677,-0.0004434001,0.0141433708,-0.013716706,0.0059142914000000005,0.0200274298,-0.0028428674,0.042437940800000004,-0.036678322400000005,-0.0012442926000000001,-0.0110037238,-0.028089806300000002,0.031967738600000004,-0.0322327013,-0.0030986530000000003,0.0145396445,-0.0293786376,-0.0150622489,0.0011238549,-0.0035672659000000003,-0.0489923574,-0.0075966078,-0.008956733500000001,0.0272467703,0.0064078726,-0.0061610522,-0.0077376334,0.060082097800000005,-0.0052682398,0.0078068753,-0.0049896685,-0.0391580991,-0.0030003517000000003,-0.0016566303,0.011176632700000001,-0.053543910300000004,0.036657904500000005,-0.0076225141
MPN_RS02140,0.0043144822,-0.034152658600000003,-0.0011506334,-0.0302787194,-0.010532816300000001,-0.018515315100000002,0.0052170439,0.0339090234,-0.0199252538,0.017881996900000002,-0.0137380616,-0.0625350174,0.0053198740000000005,-0.0432864731,-0.01523008,-0.0098774736,-0.0161157458,-0.0184103239,-0.0018303150000000001,-0.02778179,0.0006542336,0.0101739629,-0.006068432,0.0015477781000000001,-0.0008545817,-0.0010045019,-0.0045076228000000005,0.0012987526,-0.0033262799,0.0166500644,0.023834259,0.0009852859000000001,-0.004420664600000001,-0.0279201032,0.0163213488,-0.0512132687,-0.0220986012,0.0272383692,-0.014378267600000001,-0.01457754,-0.0017283239,-0.0066462659,-0.026536022700000002,-0.0025542963000000003,0.0004581855,0.0121063696,0.0181267176,-0.0032619552,0.0049885194,0.0362090965,-0.0022471729000000003,0.0077125012,0.0029023313000000003,-0.0201015704,0.010997601800000001,-0.0005346126,-0.0031538796000000003,0.0078638279,0.0095738475,-0.0123950727
MPN_RS02145,0.023583622800000002,-0.0047315617,-0.0038588523,0.0074051366,-0.0382023837,-0.0002686425,-0.033598574900000004,-0.0044337195,0.0066631071,0.0269361808,-0.0044032041000000004,-0.0135752211,-0.0190116019,-0.0053980838,0.0136902511,-0.0118383664,0.0497448755,-0.0150399339,0.0074165773,0.040904496900000004,-0.0222185029,0.0052468055,0.0037869689000000002,-0.0080259578,0.0203846933,-0.0249167904,0.0017904466,0.004966134200000001,0.0063297972,0.026779583200000002,-0.0017686768000000001,0.0002301936,-0.0471088039,-0.0560661137,0.0149959245,-0.0188590819,-0.0281281634,-0.0043206029000000005,-0.0308056524,0.0080229442,-0.0051266776,-0.0112932976,-0.0086326412,-0.0039766501000000004,-0.0139574847,-0.0072080746,-0.0105200584,0.0086172446,0.0076520942,0.0374346102,-0.0039883974,0.0188765501,-0.0017043207,0.0241777313,0.0291996944,-0.0162896929,0.0054561977,0.0946166001,-0.0509791359,-0.0126996452
MPN_RS02150,0.0114281525,0.0070075242,0.006075285000000001,-0.0315133909,-0.0181071629,-0.0200420475,-0.054029722100000004,-0.0175326056,-0.0175786319,0.0110664004,-0.0342095332,-0.023602889000000002,0.0043883844000000005,0.0333839315,0.0057549131,-0.0038069612000000003,0.0329647803,-0.0055191106,0.0109260621,0.037086608300000004,-0.010498745200000001,-0.0071951697,0.01103164,0.0029588476,-0.02419676,-0.0054978717,0.0030992040000000004,0.0023238771000000003,-0.011559489800000001,-0.0370643157,-0.0077328221,-0.0016598127000000001,-0.058238584700000005,-0.0701550671,-0.0120492024,-0.005952354500000001,-0.0294099177,-0.026356423400000002,-0.039581800800000004,0.0038257402000000003,-0.0051218971,0.0026780602,-0.014437749500000001,-0.011100438,-0.0030734853,0.0292185612,-0.0101209683,0.0200625697,-0.0135301825,0.0429390651,-0.0071837007,0.014136561700000001,-0.0025115180000000003,0.0524772409,-0.0345059138,-0.0083174077,-0.0117187169,0.0754212919,-0.0873002045,-0.0017978237
MPN_RS02155,0.0320104634,0.0100428274,-0.0055535372,0.0083127162,-0.0049029042000000005,0.0282829528,0.0208130734,-0.0079121823,0.014614089700000001,0.008558688600000001,-0.0259517402,0.0065460442,0.0015394752,0.0033517117,-0.0263226054,-0.0111654704,-0.0327747498,-0.017354698300000002,-0.0039744737,0.0330357504,-0.015451200200000001,-0.0110687996,-0.0010158473,-0.0067507645,-0.0226879192,-0.0236362281,0.0104639656,0.0018973780000000001,-0.0133435697,0.0024708078,-0.030785017100000003,0.0030311674,-0.0032004195,-0.0124355008,-0.0362948478,0.01058953,0.012971329,0.0268190563,-0.0246090705,-0.0099713541,0.0060356345,0.0032958715000000003,-0.0063841695,-0.0237518812,-0.03209178,-0.029100940000000002,-0.0107252482,-0.0071918756000000006,-0.0015689088,0.0338267489,-0.0044795352,-0.0073545937,0.0113531146,0.06367514490000001,0.0307348149,0.0494310545,-0.0226730224,-0.0107368818,0.0118909376,0.0031077718
MPN_RS02160,0.03415282,-0.0080332224,-0.0072195195,-0.019517526,0.058144804200000004,0.0367989029,0.013505018300000001,-0.0097820293,0.0138937526,-0.0073749416000000005,-0.0180834129,0.0163667826,0.0092363031,-0.0321229701,-0.0488613279,-0.0116279904,-0.0347444491,-0.0006509082,-0.0010919819,0.055844916200000004,-0.0353403527,0.00864049,-0.0046193349,-0.0033205426000000003,-0.016359510100000002,-0.0132502954,0.0010187745,-0.011602495,-0.0047489048,-0.013347886500000001,-0.0208682783,0.00166876,0.0329552443,0.020811292000000002,0.0081769669,0.0248046108,-0.0008077527,0.0460646006,0.0009299448,-0.0130802556,-0.0027802275000000003,0.0105964631,0.018860899,-0.022102272200000002,-0.0328299751,0.017618220400000002,-0.016338678500000002,-0.0422528787,0.0134722369,-0.0081454008,-0.0109313447,0.0232918496,-0.027447806,0.013562916900000001,0.0258444777,0.07785496780000001,-0.022477634200000002,-0.0027283418000000003,-0.0007192261,-0.017299067300000002
MPN_RS02165,0.0057444527,-0.0067081005,0.010820866600000001,-0.0735587077,-0.0102415774,-0.0074409148,0.0376089625,-0.0478243884,-0.0157344602,-0.0369749362,0.009338401000000001,-0.0041952202000000004,0.005098414,-0.058380625000000005,-0.0350838028,0.0029321774,-0.036223967100000004,-0.0317906299,0.0121395744,-0.0263641104,-0.0282661697,-0.0038555139,0.0002841704,0.0062855266,-0.0347764135,-0.0191711322,0.0030449350000000003,-0.0101460866,-0.018349092600000002,-0.017081126500000002,-0.0012931084,0.012153363300000001,0.0046078299,0.0181498236,0.02332706,0.0266556959,-0.0064357731,0.0532418127,0.0449941561,-0.0014930973,0.0116834754,0.0006144692,0.022243122400000002,0.0030047019,-0.0140078736,0.0138954234,-0.0315233459,-0.059476011700000005,-0.0297404606,-0.027483502000000003,-0.0077298276,-0.0061067396,0.0069443401,-7.8101e-06,0.005298938,0.0140806633,-0.026143579400000002,-0.0119329955,-0.0075479868,-0.100089174
MPN_RS02170,0.0363296059,-0.0122490458,0.0047364494,-0.017758534,-0.040498594400000004,-0.009728473000000001,-0.0415448947,-0.0191950754,-0.0078825332,-0.014682047,-0.0233695648,-0.0014339472000000002,-0.0176591823,-0.0226088646,-0.029800275900000003,-0.0101692165,0.03719831,-0.029915911700000002,-0.016487454000000002,0.0229803238,-0.026731032000000002,-0.0030313681,0.0085407214,-0.0015681329,0.0011697631000000001,-0.0452809899,0.008086084700000001,0.0022832725,-0.007071731,0.0096754647,0.0379170507,-0.0089934303,-0.0282462552,-0.0014909835000000001,-0.019606325,0.037559417000000005,-0.0240820178,-0.0127599635,-0.0186733175,0.0073614579,0.0038126928,0.0056067015,0.0094994467,0.0061794622,0.013715421200000001,-0.0026769718,-0.015162688300000001,-0.0163399891,-0.0175399477,-0.031061822000000003,0.0013026799,0.0030443291,-0.0020853744000000002,0.0158710593,0.0306699917,-0.0137271791,0.007377583500000001,0.0086452497,-0.0235037059,-0.011162769000000001
MPN_RS02180,0.0098650989,0.0249120575,-0.005325382,-0.0069479053,0.0150227251,-0.004616278000000001,-0.0127762633,-0.0175400188,0.0307626852,0.015046466900000001,-0.012943725500000001,-0.0033613817000000003,-0.0058474961,0.0005820994,-0.014980647500000001,-0.0215494942,0.026801031700000002,-0.0081118068,0.0027334266,0.026279308,0.0065007452000000005,0.0013950137,-0.0069279937,-0.0017798477,0.0007290287000000001,-0.015832013000000002,-0.0008122173000000001,-0.0017437671,0.0044903273,0.0235835242,0.0001074468,-0.0020187196,-0.014471376400000001,-0.0019350634,0.0121019838,0.0012498019000000001,-0.0034920673000000003,-0.0073843630000000006,-0.0155202842,-0.0017745127,-0.0050290648,0.0132171578,-0.0174409229,-0.036824752100000004,0.0084260017,0.0162813116,-0.0045773493,-0.005061831,-0.003975928,-0.0231057912,-0.0008603523,0.0030122611,0.0024313735000000003,0.011519927400000001,-0.0058437889,-0.0201098593,-0.0078147332,0.0018776612000000002,-0.0037781202000000003,0.0104372231
MPN_RS02185,0.0253076521,-0.008632857,-0.010676665200000001,0.0219795211,-0.0034964094,-0.0473833961,0.024357535000000003,-0.0168485229,0.0106800833,-0.0167922229,-0.0046481103,0.0012778015,-0.0116842501,-0.0354527041,-0.0090543666,-0.0065695801,-0.0267519581,-0.0126262176,-0.0034383849,4.1227e-06,0.014834148,-0.0188109119,-0.013560200100000001,0.0015135196,0.0329332035,-0.0286882241,-0.0038971531,0.013844472100000001,-0.005083579600000001,0.0053853091,-0.0540439052,-0.0039122874000000005,-0.0216922789,-0.011650729700000001,0.0066939098,0.0035946376,-0.0012400347000000001,-0.0088829934,-0.0407815239,-0.0093806227,-0.0045050422,0.0030748056,-0.0167845792,-0.0209822013,-0.0304834182,-0.0151947767,0.008887746200000001,-0.0066120667000000004,-0.023416137,0.0040905924,0.001796948,-0.0093089964,0.0322347008,-0.013304034400000001,-0.0225867865,-0.0081490854,0.0050995011,0.0105143424,0.0311645166,0.0361051377
