,gene_id,database,kegg_id
7475,SYNPCC7942_RS03490,KEGG_module,M00096
7476,SYNPCC7942_RS03505,KEGG_module,M00083
7477,SYNPCC7942_RS03505,KEGG_module,M00572
7478,SYNPCC7942_RS03520,KEGG_module,M00378
7479,SYNPCC7942_RS03560,KEGG_module,M00178
7480,SYNPCC7942_RS03575,KEGG_module,M00161
7481,SYNPCC7942_RS03645,KEGG_module,M00051
7482,SYNPCC7942_RS03655,KEGG_module,M00096
7483,SYNPCC7942_RS03660,KEGG_module,M00727
7484,SYNPCC7942_RS04015,KEGG_module,M00116
7485,SYNPCC7942_RS04025,KEGG_module,M00364
7486,SYNPCC7942_RS04025,KEGG_module,M00366
7487,SYNPCC7942_RS04030,KEGG_module,M00140
7488,SYNPCC7942_RS04030,KEGG_module,M00377
7489,SYNPCC7942_RS04050,KEGG_module,M00173
7490,SYNPCC7942_RS04050,KEGG_module,M00374
7491,SYNPCC7942_RS04055,KEGG_module,M00707
7492,SYNPCC7942_RS04060,KEGG_module,M00026
7493,SYNPCC7942_RS04155,KEGG_module,M00254
7494,SYNPCC7942_RS04160,KEGG_module,M00124
7495,SYNPCC7942_RS04205,KEGG_module,M00026
7496,SYNPCC7942_RS04215,KEGG_module,M00237
7497,SYNPCC7942_RS04215,KEGG_module,M00322
7498,SYNPCC7942_RS04230,KEGG_module,M00048
7499,SYNPCC7942_RS04235,KEGG_module,M00048
7500,SYNPCC7942_RS04245,KEGG_module,M00239
7501,SYNPCC7942_RS04250,KEGG_module,M00239
7502,SYNPCC7942_RS04290,KEGG_module,M00359
7503,SYNPCC7942_RS04290,KEGG_module,M00360
7504,SYNPCC7942_RS04395,KEGG_module,M00048
7505,SYNPCC7942_RS04400,KEGG_module,M00527
7506,SYNPCC7942_RS04410,KEGG_module,M00507
7507,SYNPCC7942_RS04415,KEGG_module,M00507
7508,SYNPCC7942_RS04430,KEGG_module,M00507
7509,SYNPCC7942_RS04430,KEGG_module,M00508
7510,SYNPCC7942_RS04515,KEGG_module,M00359
7511,SYNPCC7942_RS04515,KEGG_module,M00360
7512,SYNPCC7942_RS04525,KEGG_module,M00394
7513,SYNPCC7942_RS04540,KEGG_module,M00024
7514,SYNPCC7942_RS04550,KEGG_module,M00178
7515,SYNPCC7942_RS04550,KEGG_module,M00179
7516,SYNPCC7942_RS04565,KEGG_module,M00178
7517,SYNPCC7942_RS04565,KEGG_module,M00179
7518,SYNPCC7942_RS04570,KEGG_module,M00178
7519,SYNPCC7942_RS04570,KEGG_module,M00179
7520,SYNPCC7942_RS04575,KEGG_module,M00114
7521,SYNPCC7942_RS04595,KEGG_module,M00378
7522,SYNPCC7942_RS04600,KEGG_module,M00161
7523,SYNPCC7942_RS04605,KEGG_module,M00022
7524,SYNPCC7942_RS04655,KEGG_module,M00009
7525,SYNPCC7942_RS04655,KEGG_module,M00010
7526,SYNPCC7942_RS04655,KEGG_module,M00012
7527,SYNPCC7942_RS04655,KEGG_module,M00173
7528,SYNPCC7942_RS04690,KEGG_module,M00260
7529,SYNPCC7942_RS04705,KEGG_module,M00022
7530,SYNPCC7942_RS04725,KEGG_module,M00086
7531,SYNPCC7942_RS04745,KEGG_module,M00121
7532,SYNPCC7942_RS04745,KEGG_module,M00359
7533,SYNPCC7942_RS04745,KEGG_module,M00360
7534,SYNPCC7942_RS04750,KEGG_module,M00034
7535,SYNPCC7942_RS04755,KEGG_module,M00466
7536,SYNPCC7942_RS04760,KEGG_module,M00048
7537,SYNPCC7942_RS04770,KEGG_module,M00048
7538,SYNPCC7942_RS04780,KEGG_module,M00060
7539,SYNPCC7942_RS04785,KEGG_module,M00083
7540,SYNPCC7942_RS04785,KEGG_module,M00572
7541,SYNPCC7942_RS04790,KEGG_module,M00060
7542,SYNPCC7942_RS04795,KEGG_module,M00060
7543,SYNPCC7942_RS04805,KEGG_module,M00023
7544,SYNPCC7942_RS04830,KEGG_module,M00176
7545,SYNPCC7942_RS04845,KEGG_module,M00742
7546,SYNPCC7942_RS04850,KEGG_module,M00016
7547,SYNPCC7942_RS04850,KEGG_module,M00028
7548,SYNPCC7942_RS04850,KEGG_module,M00845
7549,SYNPCC7942_RS04855,KEGG_module,M00126
7550,SYNPCC7942_RS04855,KEGG_module,M00841
7551,SYNPCC7942_RS04870,KEGG_module,M00194
7552,SYNPCC7942_RS04870,KEGG_module,M00196
7553,SYNPCC7942_RS04870,KEGG_module,M00197
7554,SYNPCC7942_RS04870,KEGG_module,M00200
7555,SYNPCC7942_RS04870,KEGG_module,M00201
7556,SYNPCC7942_RS04870,KEGG_module,M00204
7557,SYNPCC7942_RS04870,KEGG_module,M00206
7558,SYNPCC7942_RS04870,KEGG_module,M00207
7559,SYNPCC7942_RS04870,KEGG_module,M00491
7560,SYNPCC7942_RS04870,KEGG_module,M00602
7561,SYNPCC7942_RS04870,KEGG_module,M00605
7562,SYNPCC7942_RS04870,KEGG_module,M00606
7563,SYNPCC7942_RS04875,KEGG_module,M00207
7564,SYNPCC7942_RS04880,KEGG_module,M00207
7565,SYNPCC7942_RS04885,KEGG_module,M00207
7566,SYNPCC7942_RS04890,KEGG_module,M00115
7567,SYNPCC7942_RS04920,KEGG_module,M00122
7568,SYNPCC7942_RS04925,KEGG_module,M00048
7569,SYNPCC7942_RS04935,KEGG_module,M00194
7570,SYNPCC7942_RS04935,KEGG_module,M00196
7571,SYNPCC7942_RS04935,KEGG_module,M00197
7572,SYNPCC7942_RS04935,KEGG_module,M00200
7573,SYNPCC7942_RS04935,KEGG_module,M00201
7574,SYNPCC7942_RS04935,KEGG_module,M00206
7575,SYNPCC7942_RS04935,KEGG_module,M00207
7576,SYNPCC7942_RS04935,KEGG_module,M00491
7577,SYNPCC7942_RS04935,KEGG_module,M00602
7578,SYNPCC7942_RS04935,KEGG_module,M00605
7579,SYNPCC7942_RS04935,KEGG_module,M00606
7580,SYNPCC7942_RS04970,KEGG_module,M00121
7581,SYNPCC7942_RS05000,KEGG_module,M00014
7582,SYNPCC7942_RS05000,KEGG_module,M00129
7583,SYNPCC7942_RS05000,KEGG_module,M00361
7584,SYNPCC7942_RS05000,KEGG_module,M00362
7585,SYNPCC7942_RS05015,KEGG_module,M00165
7586,SYNPCC7942_RS05015,KEGG_module,M00166
7587,SYNPCC7942_RS13875,KEGG_module,M00122
7588,SYNPCC7942_RS05115,KEGG_module,M00532
7589,SYNPCC7942_RS05120,KEGG_module,M00178
7590,SYNPCC7942_RS05125,KEGG_module,M00742
7591,SYNPCC7942_RS05135,KEGG_module,M00016
7592,SYNPCC7942_RS05135,KEGG_module,M00017
7593,SYNPCC7942_RS05135,KEGG_module,M00018
7594,SYNPCC7942_RS05135,KEGG_module,M00033
7595,SYNPCC7942_RS05135,KEGG_module,M00525
7596,SYNPCC7942_RS05135,KEGG_module,M00526
7597,SYNPCC7942_RS05135,KEGG_module,M00527
7598,SYNPCC7942_RS05140,KEGG_module,M00163
7599,SYNPCC7942_RS05145,KEGG_module,M00023
7600,SYNPCC7942_RS05170,KEGG_module,M00009
7601,SYNPCC7942_RS05170,KEGG_module,M00011
7602,SYNPCC7942_RS05170,KEGG_module,M00173
7603,SYNPCC7942_RS05170,KEGG_module,M00376
7604,SYNPCC7942_RS05190,KEGG_module,M00434
7605,SYNPCC7942_RS05195,KEGG_module,M00434
7606,SYNPCC7942_RS05210,KEGG_module,M00507
7607,SYNPCC7942_RS05245,KEGG_module,M00116
7608,SYNPCC7942_RS05250,KEGG_module,M00116
7609,SYNPCC7942_RS05285,KEGG_module,M00019
7610,SYNPCC7942_RS05285,KEGG_module,M00036
7611,SYNPCC7942_RS05285,KEGG_module,M00119
7612,SYNPCC7942_RS05285,KEGG_module,M00570
7613,SYNPCC7942_RS05290,KEGG_module,M00026
7614,SYNPCC7942_RS05325,KEGG_module,M00133
7615,SYNPCC7942_RS05420,KEGG_module,M00127
7616,SYNPCC7942_RS05480,KEGG_module,M00307
7617,SYNPCC7942_RS05500,KEGG_module,M00122
7618,SYNPCC7942_RS05570,KEGG_module,M00565
7619,SYNPCC7942_RS05575,KEGG_module,M00121
7620,SYNPCC7942_RS05625,KEGG_module,M00127
7621,SYNPCC7942_RS05635,KEGG_module,M00116
7622,SYNPCC7942_RS05635,KEGG_module,M00117
7623,SYNPCC7942_RS05720,KEGG_module,M00001
7624,SYNPCC7942_RS05720,KEGG_module,M00002
7625,SYNPCC7942_RS05720,KEGG_module,M00003
7626,SYNPCC7942_RS05720,KEGG_module,M00165
7627,SYNPCC7942_RS05720,KEGG_module,M00166
7628,SYNPCC7942_RS05720,KEGG_module,M00308
7629,SYNPCC7942_RS05720,KEGG_module,M00552
7630,SYNPCC7942_RS13735,KEGG_module,M00178
7631,SYNPCC7942_RS05750,KEGG_module,M00178
7632,SYNPCC7942_RS05760,KEGG_module,M00507
7633,SYNPCC7942_RS05765,KEGG_module,M00250
7634,SYNPCC7942_RS05845,KEGG_module,M00359
7635,SYNPCC7942_RS05845,KEGG_module,M00360
7636,SYNPCC7942_RS05885,KEGG_module,M00361
7637,SYNPCC7942_RS05900,KEGG_module,M00052
7638,SYNPCC7942_RS05900,KEGG_module,M00119
7639,SYNPCC7942_RS05995,KEGG_module,M00239
7640,SYNPCC7942_RS06000,KEGG_module,M00096
7641,SYNPCC7942_RS06025,KEGG_module,M00161
7642,SYNPCC7942_RS06030,KEGG_module,M00161
7643,SYNPCC7942_RS06045,KEGG_module,M00145
7644,SYNPCC7942_RS06050,KEGG_module,M00145
7645,SYNPCC7942_RS06055,KEGG_module,M00145
7646,SYNPCC7942_RS06065,KEGG_module,M00842
7647,SYNPCC7942_RS06065,KEGG_module,M00843
7648,SYNPCC7942_RS06075,KEGG_module,M00125
7649,SYNPCC7942_RS06100,KEGG_module,M00050
7650,SYNPCC7942_RS06115,KEGG_module,M00124
7651,SYNPCC7942_RS06130,KEGG_module,M00023
7652,SYNPCC7942_RS06135,KEGG_module,M00009
7653,SYNPCC7942_RS06135,KEGG_module,M00011
7654,SYNPCC7942_RS06135,KEGG_module,M00036
7655,SYNPCC7942_RS06135,KEGG_module,M00307
7656,SYNPCC7942_RS06135,KEGG_module,M00532
7657,SYNPCC7942_RS06245,KEGG_module,M00178
7658,SYNPCC7942_RS06250,KEGG_module,M00178
7659,SYNPCC7942_RS06255,KEGG_module,M00507
7660,SYNPCC7942_RS06265,KEGG_module,M00258
7661,SYNPCC7942_RS06310,KEGG_module,M00162
7662,SYNPCC7942_RS06315,KEGG_module,M00162
7663,SYNPCC7942_RS06330,KEGG_module,M00531
7664,SYNPCC7942_RS06335,KEGG_module,M00438
7665,SYNPCC7942_RS06345,KEGG_module,M00438
7666,SYNPCC7942_RS06350,KEGG_module,M00438
7667,SYNPCC7942_RS06355,KEGG_module,M00531
7668,SYNPCC7942_RS06375,KEGG_module,M00250
7669,SYNPCC7942_RS06385,KEGG_module,M00097
7670,SYNPCC7942_RS06405,KEGG_module,M00163
7671,SYNPCC7942_RS06430,KEGG_module,M00673
7672,SYNPCC7942_RS06460,KEGG_module,M00001
7673,SYNPCC7942_RS06460,KEGG_module,M00002
7674,SYNPCC7942_RS06460,KEGG_module,M00003
7675,SYNPCC7942_RS06535,KEGG_module,M00236
7676,SYNPCC7942_RS06540,KEGG_module,M00178
7677,SYNPCC7942_RS06545,KEGG_module,M00178
7678,SYNPCC7942_RS06615,KEGG_module,M00359
7679,SYNPCC7942_RS06615,KEGG_module,M00360
7680,SYNPCC7942_RS06675,KEGG_module,M00239
7681,SYNPCC7942_RS06690,KEGG_module,M00359
7682,SYNPCC7942_RS06690,KEGG_module,M00360
7683,SYNPCC7942_RS06695,KEGG_module,M00377
7684,SYNPCC7942_RS06715,KEGG_module,M00359
7685,SYNPCC7942_RS06715,KEGG_module,M00360
7686,SYNPCC7942_RS06720,KEGG_module,M00742
7687,SYNPCC7942_RS06730,KEGG_module,M00243
7688,SYNPCC7942_RS06730,KEGG_module,M00244
7689,SYNPCC7942_RS06735,KEGG_module,M00243
7690,SYNPCC7942_RS06740,KEGG_module,M00243
7691,SYNPCC7942_RS06760,KEGG_module,M00163
7692,SYNPCC7942_RS06825,KEGG_module,M00019
7693,SYNPCC7942_RS06825,KEGG_module,M00036
7694,SYNPCC7942_RS06825,KEGG_module,M00119
7695,SYNPCC7942_RS06825,KEGG_module,M00570
7696,SYNPCC7942_RS06865,KEGG_module,M00145
7697,SYNPCC7942_RS06870,KEGG_module,M00145
7698,SYNPCC7942_RS06875,KEGG_module,M00145
7699,SYNPCC7942_RS06880,KEGG_module,M00145
7700,SYNPCC7942_RS06910,KEGG_module,M00357
7701,SYNPCC7942_RS06990,KEGG_module,M00116
7702,SYNPCC7942_RS07020,KEGG_module,M00017
7703,SYNPCC7942_RS07050,KEGG_module,M00060
7704,SYNPCC7942_RS07060,KEGG_module,M00082
7705,SYNPCC7942_RS07060,KEGG_module,M00376
7706,SYNPCC7942_RS07095,KEGG_module,M00122
7707,SYNPCC7942_RS07110,KEGG_module,M00161
7708,SYNPCC7942_RS07185,KEGG_module,M00465
7709,SYNPCC7942_RS07195,KEGG_module,M00190
7710,SYNPCC7942_RS07200,KEGG_module,M00190
7711,SYNPCC7942_RS07210,KEGG_module,M00190
7712,SYNPCC7942_RS07215,KEGG_module,M00432
7713,SYNPCC7942_RS07235,KEGG_module,M00258
7714,SYNPCC7942_RS07240,KEGG_module,M00145
7715,SYNPCC7942_RS07295,KEGG_module,M00165
7716,SYNPCC7942_RS07295,KEGG_module,M00166
7717,SYNPCC7942_RS07295,KEGG_module,M00532
7718,SYNPCC7942_RS07300,KEGG_module,M00165
7719,SYNPCC7942_RS07300,KEGG_module,M00166
7720,SYNPCC7942_RS07300,KEGG_module,M00532
7721,SYNPCC7942_RS07305,KEGG_module,M00048
7722,SYNPCC7942_RS07325,KEGG_module,M00125
7723,SYNPCC7942_RS07325,KEGG_module,M00840
7724,SYNPCC7942_RS07330,KEGG_module,M00028
7725,SYNPCC7942_RS07330,KEGG_module,M00845
7726,SYNPCC7942_RS07340,KEGG_module,M00116
7727,SYNPCC7942_RS07360,KEGG_module,M00145
7728,SYNPCC7942_RS07365,KEGG_module,M00018
7729,SYNPCC7942_RS07370,KEGG_module,M00122
7730,SYNPCC7942_RS07385,KEGG_module,M00001
7731,SYNPCC7942_RS07385,KEGG_module,M00003
7732,SYNPCC7942_RS07385,KEGG_module,M00165
7733,SYNPCC7942_RS07385,KEGG_module,M00167
7734,SYNPCC7942_RS07385,KEGG_module,M00344
7735,SYNPCC7942_RS07385,KEGG_module,M00345
7736,SYNPCC7942_RS07410,KEGG_module,M00115
7737,SYNPCC7942_RS07415,KEGG_module,M00060
7738,SYNPCC7942_RS07420,KEGG_module,M00222
7739,SYNPCC7942_RS07435,KEGG_module,M00467
7740,SYNPCC7942_RS07440,KEGG_module,M00089
7741,SYNPCC7942_RS07445,KEGG_module,M00082
7742,SYNPCC7942_RS07445,KEGG_module,M00083
7743,SYNPCC7942_RS07450,KEGG_module,M00082
7744,SYNPCC7942_RS07455,KEGG_module,M00089
7745,SYNPCC7942_RS07500,KEGG_module,M00021
7746,SYNPCC7942_RS07560,KEGG_module,M00162
7747,SYNPCC7942_RS07570,KEGG_module,M00026
7748,SYNPCC7942_RS07600,KEGG_module,M00178
7749,SYNPCC7942_RS07600,KEGG_module,M00179
7750,SYNPCC7942_RS07605,KEGG_module,M00321
7751,SYNPCC7942_RS07610,KEGG_module,M00321
7752,SYNPCC7942_RS07615,KEGG_module,M00321
7753,SYNPCC7942_RS07620,KEGG_module,M00321
7754,SYNPCC7942_RS07620,KEGG_module,M00438
7755,SYNPCC7942_RS07645,KEGG_module,M00028
7756,SYNPCC7942_RS07670,KEGG_module,M00020
7757,SYNPCC7942_RS07690,KEGG_module,M00432
7758,SYNPCC7942_RS07690,KEGG_module,M00535
7759,SYNPCC7942_RS07730,KEGG_module,M00097
7760,SYNPCC7942_RS07735,KEGG_module,M00096
7761,SYNPCC7942_RS07765,KEGG_module,M00026
7762,SYNPCC7942_RS07770,KEGG_module,M00178
7763,SYNPCC7942_RS07780,KEGG_module,M00183
7764,SYNPCC7942_RS07785,KEGG_module,M00183
7765,SYNPCC7942_RS07790,KEGG_module,M00183
7766,SYNPCC7942_RS07825,KEGG_module,M00189
7767,SYNPCC7942_RS07830,KEGG_module,M00189
7768,SYNPCC7942_RS07835,KEGG_module,M00009
7769,SYNPCC7942_RS07835,KEGG_module,M00011
7770,SYNPCC7942_RS07835,KEGG_module,M00149
7771,SYNPCC7942_RS07835,KEGG_module,M00173
7772,SYNPCC7942_RS07835,KEGG_module,M00374
7773,SYNPCC7942_RS07835,KEGG_module,M00376
7774,SYNPCC7942_RS07870,KEGG_module,M00161
7775,SYNPCC7942_RS07915,KEGG_module,M00019
7776,SYNPCC7942_RS07915,KEGG_module,M00570
7777,SYNPCC7942_RS08055,KEGG_module,M00359
7778,SYNPCC7942_RS08055,KEGG_module,M00360
7779,SYNPCC7942_RS08060,KEGG_module,M00336
7780,SYNPCC7942_RS08100,KEGG_module,M00465
7781,SYNPCC7942_RS08125,KEGG_module,M00178
7782,SYNPCC7942_RS08145,KEGG_module,M00082
7783,SYNPCC7942_RS08145,KEGG_module,M00376
7784,SYNPCC7942_RS08155,KEGG_module,M00126
7785,SYNPCC7942_RS08155,KEGG_module,M00841
7786,SYNPCC7942_RS08155,KEGG_module,M00842
7787,SYNPCC7942_RS08155,KEGG_module,M00843
7788,SYNPCC7942_RS08180,KEGG_module,M00627
7789,SYNPCC7942_RS08180,KEGG_module,M00628
7790,SYNPCC7942_RS08205,KEGG_module,M00114
7791,SYNPCC7942_RS08205,KEGG_module,M00361
7792,SYNPCC7942_RS08205,KEGG_module,M00362
7793,SYNPCC7942_RS08210,KEGG_module,M00053
7794,SYNPCC7942_RS08235,KEGG_module,M00178
7795,SYNPCC7942_RS08250,KEGG_module,M00335
7796,SYNPCC7942_RS08285,KEGG_module,M00125
7797,SYNPCC7942_RS08350,KEGG_module,M00161
7798,SYNPCC7942_RS08360,KEGG_module,M00582
7799,SYNPCC7942_RS08475,KEGG_module,M00359
7800,SYNPCC7942_RS08475,KEGG_module,M00360
7801,SYNPCC7942_RS08520,KEGG_module,M00651
7802,SYNPCC7942_RS08560,KEGG_module,M00185
7803,SYNPCC7942_RS08565,KEGG_module,M00185
7804,SYNPCC7942_RS08570,KEGG_module,M00185
7805,SYNPCC7942_RS08585,KEGG_module,M00185
7806,SYNPCC7942_RS08590,KEGG_module,M00185
7807,SYNPCC7942_RS08595,KEGG_module,M00185
7808,SYNPCC7942_RS08600,KEGG_module,M00185
7809,SYNPCC7942_RS08700,KEGG_module,M00183
7810,SYNPCC7942_RS08745,KEGG_module,M00009
7811,SYNPCC7942_RS08745,KEGG_module,M00010
7812,SYNPCC7942_RS08745,KEGG_module,M00173
7813,SYNPCC7942_RS08745,KEGG_module,M00740
7814,SYNPCC7942_RS08765,KEGG_module,M00185
7815,SYNPCC7942_RS08790,KEGG_module,M00581
7816,SYNPCC7942_RS08790,KEGG_module,M00582
7817,SYNPCC7942_RS08800,KEGG_module,M00454
7818,SYNPCC7942_RS08865,KEGG_module,M00001
7819,SYNPCC7942_RS08865,KEGG_module,M00002
7820,SYNPCC7942_RS08865,KEGG_module,M00003
7821,SYNPCC7942_RS08865,KEGG_module,M00165
7822,SYNPCC7942_RS08865,KEGG_module,M00166
7823,SYNPCC7942_RS08870,KEGG_module,M00145
7824,SYNPCC7942_RS08875,KEGG_module,M00116
7825,SYNPCC7942_RS08960,KEGG_module,M00131
7826,SYNPCC7942_RS08975,KEGG_module,M00153
7827,SYNPCC7942_RS08980,KEGG_module,M00153
7828,SYNPCC7942_RS09000,KEGG_module,M00335
7829,SYNPCC7942_RS09005,KEGG_module,M00178
7830,SYNPCC7942_RS09015,KEGG_module,M00178
7831,SYNPCC7942_RS09055,KEGG_module,M00018
7832,SYNPCC7942_RS09105,KEGG_module,M00121
7833,SYNPCC7942_RS09185,KEGG_module,M00120
7834,SYNPCC7942_RS09265,KEGG_module,M00793
7835,SYNPCC7942_RS09280,KEGG_module,M00026
7836,SYNPCC7942_RS09290,KEGG_module,M00050
7837,SYNPCC7942_RS09370,KEGG_module,M00016
7838,SYNPCC7942_RS09370,KEGG_module,M00525
7839,SYNPCC7942_RS09370,KEGG_module,M00526
7840,SYNPCC7942_RS09370,KEGG_module,M00527
7841,SYNPCC7942_RS09375,KEGG_module,M00016
7842,SYNPCC7942_RS09375,KEGG_module,M00017
7843,SYNPCC7942_RS09375,KEGG_module,M00018
7844,SYNPCC7942_RS09375,KEGG_module,M00033
7845,SYNPCC7942_RS09375,KEGG_module,M00525
7846,SYNPCC7942_RS09375,KEGG_module,M00526
7847,SYNPCC7942_RS09375,KEGG_module,M00527
7848,SYNPCC7942_RS09390,KEGG_module,M00531
7849,SYNPCC7942_RS09440,KEGG_module,M00322
7850,SYNPCC7942_RS09490,KEGG_module,M00648
7851,SYNPCC7942_RS09540,KEGG_module,M00115
7852,SYNPCC7942_RS09580,KEGG_module,M00565
7853,SYNPCC7942_RS09600,KEGG_module,M00237
7854,SYNPCC7942_RS09600,KEGG_module,M00322
7855,SYNPCC7942_RS09605,KEGG_module,M00237
7856,SYNPCC7942_RS09605,KEGG_module,M00322
7857,SYNPCC7942_RS09615,KEGG_module,M00028
7858,SYNPCC7942_RS09625,KEGG_module,M00432
7859,SYNPCC7942_RS09625,KEGG_module,M00535
7860,SYNPCC7942_RS09635,KEGG_module,M00053
7861,SYNPCC7942_RS09685,KEGG_module,M00117
7862,SYNPCC7942_RS09720,KEGG_module,M00024
7863,SYNPCC7942_RS09720,KEGG_module,M00025
7864,SYNPCC7942_RS09745,KEGG_module,M00359
7865,SYNPCC7942_RS09745,KEGG_module,M00360
7866,SYNPCC7942_RS09780,KEGG_module,M00016
7867,SYNPCC7942_RS09780,KEGG_module,M00525
7868,SYNPCC7942_RS09780,KEGG_module,M00527
7869,SYNPCC7942_RS09810,KEGG_module,M00095
7870,SYNPCC7942_RS09810,KEGG_module,M00096
7871,SYNPCC7942_RS09810,KEGG_module,M00364
7872,SYNPCC7942_RS09810,KEGG_module,M00365
7873,SYNPCC7942_RS09810,KEGG_module,M00366
7874,SYNPCC7942_RS09810,KEGG_module,M00367
7875,SYNPCC7942_RS09820,KEGG_module,M00331
7876,SYNPCC7942_RS09840,KEGG_module,M00001
7877,SYNPCC7942_RS09840,KEGG_module,M00002
7878,SYNPCC7942_RS09840,KEGG_module,M00003
7879,SYNPCC7942_RS09840,KEGG_module,M00165
7880,SYNPCC7942_RS09840,KEGG_module,M00166
7881,SYNPCC7942_RS09840,KEGG_module,M00308
7882,SYNPCC7942_RS09840,KEGG_module,M00552
7883,SYNPCC7942_RS09865,KEGG_module,M00307
7884,SYNPCC7942_RS09915,KEGG_module,M00842
7885,SYNPCC7942_RS09915,KEGG_module,M00843
7886,SYNPCC7942_RS09920,KEGG_module,M00052
7887,SYNPCC7942_RS09925,KEGG_module,M00082
7888,SYNPCC7942_RS09925,KEGG_module,M00376
7889,SYNPCC7942_RS09940,KEGG_module,M00359
7890,SYNPCC7942_RS09940,KEGG_module,M00360
7891,SYNPCC7942_RS09965,KEGG_module,M00117
7892,SYNPCC7942_RS10005,KEGG_module,M00114
7893,SYNPCC7942_RS10005,KEGG_module,M00361
7894,SYNPCC7942_RS10005,KEGG_module,M00362
7895,SYNPCC7942_RS10020,KEGG_module,M00145
7896,SYNPCC7942_RS10025,KEGG_module,M00145
7897,SYNPCC7942_RS10050,KEGG_module,M00145
7898,SYNPCC7942_RS10055,KEGG_module,M00097
7899,SYNPCC7942_RS10060,KEGG_module,M00097
7900,SYNPCC7942_RS10100,KEGG_module,M00034
7901,SYNPCC7942_RS10105,KEGG_module,M00034
7902,SYNPCC7942_RS10110,KEGG_module,M00034
7903,SYNPCC7942_RS10115,KEGG_module,M00026
7904,SYNPCC7942_RS10180,KEGG_module,M00120
7905,SYNPCC7942_RS10295,KEGG_module,M00001
7906,SYNPCC7942_RS10295,KEGG_module,M00004
7907,SYNPCC7942_RS10295,KEGG_module,M00114
7908,SYNPCC7942_RS10365,KEGG_module,M00034
7909,SYNPCC7942_RS10365,KEGG_module,M00133
7910,SYNPCC7942_RS10380,KEGG_module,M00532
7911,SYNPCC7942_RS10385,KEGG_module,M00532
7912,SYNPCC7942_RS10390,KEGG_module,M00163
7913,SYNPCC7942_RS10395,KEGG_module,M00163
7914,SYNPCC7942_RS10410,KEGG_module,M00239
7915,SYNPCC7942_RS10425,KEGG_module,M00117
7916,SYNPCC7942_RS10435,KEGG_module,M00089
7917,SYNPCC7942_RS10440,KEGG_module,M00015
7918,SYNPCC7942_RS10460,KEGG_module,M00097
7919,SYNPCC7942_RS10470,KEGG_module,M00359
7920,SYNPCC7942_RS10470,KEGG_module,M00360
7921,SYNPCC7942_RS10535,KEGG_module,M00122
7922,SYNPCC7942_RS10540,KEGG_module,M00357
7923,SYNPCC7942_RS10540,KEGG_module,M00579
7924,SYNPCC7942_RS10580,KEGG_module,M00026
7925,SYNPCC7942_RS10595,KEGG_module,M00017
7926,SYNPCC7942_RS10595,KEGG_module,M00018
7927,SYNPCC7942_RS10600,KEGG_module,M00145
7928,SYNPCC7942_RS10605,KEGG_module,M00145
7929,SYNPCC7942_RS10635,KEGG_module,M00793
7930,SYNPCC7942_RS10640,KEGG_module,M00793
7931,SYNPCC7942_RS10645,KEGG_module,M00793
7932,SYNPCC7942_RS10650,KEGG_module,M00793
7933,SYNPCC7942_RS10670,KEGG_module,M00438
7934,SYNPCC7942_RS10675,KEGG_module,M00438
7935,SYNPCC7942_RS10680,KEGG_module,M00438
7936,SYNPCC7942_RS10700,KEGG_module,M00001
7937,SYNPCC7942_RS10700,KEGG_module,M00549
7938,SYNPCC7942_RS10710,KEGG_module,M00005
7939,SYNPCC7942_RS10715,KEGG_module,M00467
7940,SYNPCC7942_RS10760,KEGG_module,M00051
7941,SYNPCC7942_RS10765,KEGG_module,M00023
7942,SYNPCC7942_RS10825,KEGG_module,M00727
7943,SYNPCC7942_RS10835,KEGG_module,M00016
7944,SYNPCC7942_RS10835,KEGG_module,M00525
7945,SYNPCC7942_RS10835,KEGG_module,M00526
7946,SYNPCC7942_RS10835,KEGG_module,M00527
7947,SYNPCC7942_RS10880,KEGG_module,M00023
7948,SYNPCC7942_RS10915,KEGG_module,M00254
7949,SYNPCC7942_RS10920,KEGG_module,M00254
7950,SYNPCC7942_RS10975,KEGG_module,M00346
7951,SYNPCC7942_RS10975,KEGG_module,M00532
7952,SYNPCC7942_RS11055,KEGG_module,M00190
7953,SYNPCC7942_RS11065,KEGG_module,M00322
7954,SYNPCC7942_RS11120,KEGG_module,M00116
7955,SYNPCC7942_RS11150,KEGG_module,M00695
7956,SYNPCC7942_RS11160,KEGG_module,M00015
7957,SYNPCC7942_RS11170,KEGG_module,M00260
7958,SYNPCC7942_RS11200,KEGG_module,M00178
7959,SYNPCC7942_RS11205,KEGG_module,M00178
7960,SYNPCC7942_RS11205,KEGG_module,M00179
7961,SYNPCC7942_RS11210,KEGG_module,M00178
7962,SYNPCC7942_RS11210,KEGG_module,M00179
7963,SYNPCC7942_RS11220,KEGG_module,M00178
7964,SYNPCC7942_RS11225,KEGG_module,M00183
7965,SYNPCC7942_RS11230,KEGG_module,M00178
7966,SYNPCC7942_RS11230,KEGG_module,M00179
7967,SYNPCC7942_RS11235,KEGG_module,M00178
7968,SYNPCC7942_RS11235,KEGG_module,M00179
7969,SYNPCC7942_RS13815,KEGG_module,M00178
7970,SYNPCC7942_RS11240,KEGG_module,M00049
7971,SYNPCC7942_RS11245,KEGG_module,M00335
7972,SYNPCC7942_RS11250,KEGG_module,M00178
7973,SYNPCC7942_RS11250,KEGG_module,M00179
